20MICRONS,20 Microns ,EQ,06-Oct-08,5,1,INE144J01027,5
GUJAPOLLO,Gujarat Apollo Industries ,EQ,04-Jun-07,10,1,INE826C01016,10
GUJFLUORO,Gujarat Fluorochemicals ,EQ,25-May-95,1,1,INE538A01037,1
GUJGASLTD,Gujarat Gas ,EQ,15-Sep-15,10,1,INE844O01022,10
GUJNRECOKE,Gujarat NRE Coke ,EQ,02-Aug-04,10,1,INE110D01013,10
GUJNREDVR,Gujarat NRE Coke ,EQ,26-May-10,10,1,IN9110D01011,10
GUJRAFFIA,Gujarat Raffia Industries ,BE,20-Jun-01,10,1,INE610B01024,10
GULFOILLUB,Gulf Oil Lubricants India ,EQ,31-Jul-14,2,1,INE635Q01029,2
GULFPETRO,GP Petroleums ,EQ,24-Sep-04,5,1,INE586G01017,5
GULPOLY,Gulshan Polyols ,EQ,28-Jan-15,1,1,INE255D01024,1
GVKPIL,GVK Power & Infrastructure ,EQ,27-Feb-06,1,1,INE251H01024,1
HANUNG,Hanung Toys and Textiles ,BE,20-Oct-06,10,1,INE648H01013,10
HARITASEAT,Harita Seating Systems ,EQ,06-Apr-09,10,1,INE939D01015,10
HARRMALAYA,Harrisons  Malayalam ,EQ,08-Feb-95,10,1,INE544A01019,10
HATHWAY,Hathway Cable & Datacom ,EQ,25-Feb-10,2,1,INE982F01036,2
HATSUN,Hatsun Agro Product ,EQ,20-Jun-14,1,1,INE473B01035,1
HAVELLS,Havells India ,EQ,21-Mar-01,1,1,INE176B01034,1
HBLPOWER,HBL Power Systems ,EQ,04-Jan-07,1,1,INE292B01021,1
HBSTOCK,HB Stockholdings ,EQ,15-Oct-97,10,1,INE550B01014,10
HCC,Hindustan Construction Company ,EQ,01-Apr-03,1,1,INE549A01026,1
HCG,Healthcare Global Enterprises ,EQ,30-Mar-16,10,1,INE075I01017,10
HCL-INSYS,HCL Infosystems ,EQ,01-Jan-97,2,1,INE236A01020,2
HCLTECH,HCL Technologies ,EQ,06-Jan-00,2,1,INE860A01027,2
HDFC,Housing Development Finance Corporation ,EQ,23-Oct-96,2,1,INE001A01036,2
HDFCBANK,HDFC Bank ,EQ,08-Nov-95,2,1,INE040A01026,2
HDFCBANK,HDFC Bank ,IL,08-Nov-95,2,1,INE040A01026,2
HDFCLIFE,HDFC Standard Life Insurance Company ,EQ,17-Nov-17,10,1,INE795G01014,10
HDIL,Housing Development and Infrastructure ,EQ,24-Jul-07,10,1,INE191I01012,10
HEG,HEG ,EQ,10-May-95,10,1,INE545A01016,10
HEIDELBERG,HeidelbergCement India ,EQ,15-Mar-95,10,1,INE578A01017,10
HERCULES,Hercules Hoists ,EQ,19-Feb-08,1,1,INE688E01024,1
HERITGFOOD,Heritage Foods ,EQ,27-Nov-96,5,1,INE978A01027,5
HEROMOTOCO,Hero MotoCorp ,EQ,11-Apr-03,2,1,INE158A01026,2
HESTERBIO,Hester Biosciences ,EQ,13-Mar-15,10,1,INE782E01017,10
HEXATRADEX,Hexa Tradex ,BE,20-Apr-12,2,1,INE750M01017,2
HEXAWARE,Hexaware Technologies ,EQ,14-Jun-02,2,1,INE093A01033,2
HFCL,Himachal Futuristic Communications ,EQ,09-Mar-11,1,1,INE548A01028,1
HGS,Hinduja Global Solutions ,EQ,19-Jun-07,10,1,INE170I01016,10
HIGHGROUND,High Ground Enterprise ,EQ,24-Nov-16,1,1,INE361M01021,1
HIKAL,Hikal ,EQ,14-Feb-01,2,1,INE475B01022,2
HIL,HIL ,EQ,26-Apr-95,10,1,INE557A01011,10
HILTON,Hilton Metal Forging ,EQ,24-May-07,10,1,INE788H01017,10
HIMATSEIDE,Himatsingka Seide ,EQ,08-Feb-95,5,1,INE049A01027,5
HINDALCO,Hindalco Industries ,EQ,08-Jan-97,1,1,INE038A01020,1
HINDCOMPOS,Hindustan Composites ,EQ,08-May-96,5,1,INE310C01029,5
HINDCOPPER,Hindustan Copper ,EQ,15-Sep-10,5,1,INE531E01026,5
HINDDORROL,Hindustan Dorr-Oliver ,EQ,06-Dec-95,2,1,INE551A01022,2
HINDMOTORS,Hindustan Motors ,BE,21-Feb-11,5,1,INE253A01025,5
HINDNATGLS,Hindusthan National Glass & Industries ,EQ,15-Apr-09,2,1,INE952A01022,2
HINDOILEXP,Hindustan Oil Exploration Company ,EQ,23-Sep-03,10,1,INE345A01011,10
HINDPETRO,Hindustan Petroleum Corporation ,EQ,17-Jun-98,10,1,INE094A01015,10
HINDSYNTEX,Hind Syntex ,BE,12-Apr-00,10,1,INE155B01012,10
HINDUJAVEN,Hinduja Ventures ,EQ,24-Apr-07,10,1,INE353A01023,10
HINDUNILVR,Hindustan Unilever ,EQ,06-Jul-95,1,1,INE030A01027,1
HINDZINC,Hindustan Zinc ,EQ,21-Nov-06,2,1,INE267A01025,2
HIRECT,Hind Rectifiers ,EQ,26-Dec-06,2,1,INE835D01023,2
HISARMETAL,Hisar Metal Industries ,EQ,05-Jan-17,10,1,INE598C01011,10
HITECHCORP,Hitech Corporation ,EQ,20-Dec-07,10,1,INE120D01012,10
HITECHGEAR,The Hi-Tech Gears ,EQ,21-Jan-02,10,1,INE127B01011,10
HMT,HMT ,BZ,29-Aug-03,10,1,INE262A01018,10
HMVL,Hindustan Media Ventures ,EQ,21-Jul-10,10,1,INE871K01015,10
HONAUT,Honeywell Automation India ,EQ,18-Jul-03,10,1,INE671A01010,10
HONDAPOWER,Honda Siel Power Products ,EQ,01-Apr-03,10,1,INE634A01018,10
HOTELEELA,Hotel Leela Venture ,EQ,19-Jul-95,2,1,INE102A01024,2
HOTELRUGBY,Hotel Rugby ,BE,03-Apr-96,10,1,INE275F01019,10
HOVS,HOV Services ,EQ,27-Sep-06,10,1,INE596H01014,10
HPL,HPL Electric & Power ,EQ,04-Oct-16,10,1,INE495S01016,10
HSCL,Himadri Speciality Chemical ,EQ,02-Mar-07,1,1,INE019C01026,1
HSIL,HSIL ,EQ,31-May-00,2,1,INE415A01038,2
HTMEDIA,HT Media ,EQ,01-Sep-05,2,1,INE501G01024,2
HUBTOWN,Hubtown ,EQ,07-Feb-07,10,1,INE703H01016,10
HUDCO,Housing & Urban Development Corporation ,EQ,19-May-17,10,1,INE031A01017,10
IBREALEST,Indiabulls Real Estate ,EQ,23-Mar-07,2,1,INE069I01010,2
IBULHSGFIN,Indiabulls Housing Finance ,EQ,23-Jul-13,2,1,INE148I01020,2
IBVENTURES,Indiabulls Ventures ,EQ,02-Apr-08,2,1,INE274G01010,2
ICICIBANK,ICICI Bank ,EQ,17-Sep-97,2,1,INE090A01021,2
ICICIGI,ICICI Lombard General Insurance Company ,EQ,27-Sep-17,10,1,INE765G01017,10
ICICIPRULI,ICICI Prudential Life Insurance Company ,EQ,29-Sep-16,10,1,INE726G01019,10
ICIL,Indo Count Industries ,EQ,12-Sep-05,2,1,INE483B01026,2
ICRA,ICRA ,EQ,13-Apr-07,10,1,INE725G01011,10
ICSA,ICSA (India) ,BE,28-Sep-06,2,1,INE306B01029,2
IDBI,IDBI Bank ,EQ,20-Sep-95,10,1,INE008A01015,10
IDEA,Idea Cellular ,EQ,09-Mar-07,10,1,INE669E01016,10
IDFC,IDFC ,EQ,12-Aug-05,10,1,INE043D01016,10
IDFCBANK,IDFC Bank ,EQ,06-Nov-15,10,1,INE092T01019,10
IEX,Indian Energy Exchange ,EQ,23-Oct-17,10,1,INE022Q01012,10
IFBAGRO,IFB Agro Industries ,EQ,03-Apr-96,10,1,INE076C01018,10
IFBIND,IFB Industries ,EQ,29-Mar-95,10,1,INE559A01017,10
IFCI,IFCI ,EQ,26-Apr-95,10,1,INE039A01010,10
IFGLEXPOR,IFGL Refractories ,EQ,14-Nov-17,10,1,INE133Y01011,10
IGARASHI,Igarashi Motors India ,EQ,09-Oct-03,10,1,INE188B01013,10
IGL,Indraprastha Gas ,EQ,26-Dec-03,2,1,INE203G01027,2
IGPL,IG Petrochemicals ,EQ,29-Jan-07,10,1,INE204A01010,10
IIFL,IIFL Holdings ,EQ,17-May-05,2,1,INE530B01024,2
IITL,Industrial Investment Trust ,EQ,17-Aug-10,10,1,INE886A01014,10
IL&FSENGG,IL&FS Engineering and Construction Company ,EQ,25-Oct-07,10,1,INE369I01014,10
IL&FSTRANS,IL&FS Transportation Networks ,EQ,30-Mar-10,10,1,INE975G01012,10
IMFA,Indian Metals & Ferro Alloys ,EQ,23-Jul-10,10,1,INE919H01018,10
IMPAL,India Motor Parts and Accessories ,EQ,07-Oct-05,10,1,INE547E01014,10
IMPEXFERRO,Impex Ferro Tech ,EQ,03-Feb-05,10,1,INE691G01015,10
INDBANK,Indbank Merchant Banking Services ,BE,08-Oct-08,10,1,INE841B01017,10
INDHOTEL,The Indian Hotels Company ,EQ,03-Jul-96,1,1,INE053A01029,1
INDIACEM,The India Cements ,EQ,31-May-00,10,1,INE383A01012,10
INDIAGLYCO,India Glycols ,EQ,01-Jul-05,10,1,INE560A01015,10
INDIANB,Indian Bank,EQ,01-Mar-07,10,1,INE562A01011,10
INDIANCARD,Indian Card Clothing Company ,EQ,08-Jan-97,10,1,INE061A01014,10
INDIANHUME,Indian Hume Pipe Company ,EQ,30-Aug-95,2,1,INE323C01030,2
INDIGO,InterGlobe Aviation ,EQ,10-Nov-15,10,1,INE646L01027,10
INDLMETER,IMP Powers ,EQ,10-Jan-96,10,1,INE065B01013,10
INDNIPPON,India Nippon Electricals ,EQ,07-May-97,10,1,INE092B01017,10
INDOCO,Indoco Remedies ,EQ,14-Jan-05,2,1,INE873D01024,2
INDORAMA,Indo Rama Synthetics (India) ,EQ,20-Jun-03,10,1,INE156A01020,10
INDOSOLAR,Indosolar ,BE,29-Sep-10,10,1,INE866K01015,10
INDOTECH,Indo Tech Transformers ,EQ,16-Mar-06,10,1,INE332H01014,10
INDOTHAI,Indo Thai Securities ,EQ,02-Nov-11,10,1,INE337M01013,10
INDOWIND,Indowind Energy ,BE,14-Sep-07,10,1,INE227G01018,10
INDRAMEDCO,Indraprastha Medical Corporation ,EQ,17-Apr-97,10,1,INE681B01017,10
INDSWFTLAB,Ind-Swift Laboratories ,EQ,02-Jul-97,10,1,INE915B01019,10
INDSWFTLTD,Ind-Swift ,EQ,18-Oct-04,2,1,INE788B01028,2
INDTERRAIN,Indian Terrain Fashions ,EQ,11-Mar-11,2,1,INE611L01021,2
INDUSINDBK,IndusInd Bank ,EQ,28-Jan-98,10,1,INE095A01012,10
INEOSSTYRO,INEOS Styrolution India ,EQ,29-Mar-95,10,1,INE189B01011,10
INFIBEAM,Infibeam Incorporation ,EQ,04-Apr-16,1,1,INE483S01020,1
INFINITE,Infinite Computer Solutions (India) ,EQ,03-Feb-10,10,1,INE486J01014,10
INFRATEL,Bharti Infratel ,EQ,28-Dec-12,10,1,INE121J01017,10
INFY,Infosys ,EQ,08-Feb-95,5,1,INE009A01021,5
INGERRAND,Ingersoll Rand (India) ,EQ,15-Apr-99,10,1,INE177A01018,10
INOXLEISUR,INOX Leisure ,EQ,23-Feb-06,10,1,INE312H01016,10
INOXWIND,Inox Wind ,EQ,09-Apr-15,10,1,INE066P01011,10
INSECTICID,Insecticides (India) ,EQ,30-May-07,10,1,INE070I01018,10
INTEGRA,Integra Garments and Textiles ,BE,20-Aug-13,3,1,INE418N01027,3
INTELLECT,Intellect Design Arena ,EQ,18-Dec-14,5,1,INE306R01017,5
INTENTECH,Intense Technologies ,EQ,23-Mar-17,2,1,INE781A01025,2
INVENTURE,Inventure Growth & Securities ,EQ,04-Aug-11,10,1,INE878H01016,10
IOB,Indian Overseas Bank,EQ,07-Dec-00,10,1,INE565A01014,10
IOC,Indian Oil Corporation ,EQ,24-Jul-96,10,1,INE242A01010,10
IOLCP,IOL Chemicals and Pharmaceuticals ,EQ,08-Nov-10,10,1,INE485C01011,10
IPAPPM,International Paper APPM ,EQ,13-May-04,10,1,INE435A01028,10
IPCALAB,IPCA Laboratories ,EQ,08-Feb-95,2,1,INE571A01020,2
IRB,IRB Infrastructure Developers ,EQ,25-Feb-08,10,1,INE821I01014,10
ISFT,Intrasoft Technologies ,EQ,12-Apr-10,10,1,INE566K01011,10
ISMTLTD,ISMT ,EQ,28-Aug-07,5,1,INE732F01019,5
ITC,ITC ,EQ,23-Aug-95,1,1,INE154A01025,1
ITDC,India Tourism Development Corporation ,EQ,30-Dec-16,10,1,INE353K01014,10
ITDCEM,ITD Cementation India ,EQ,10-Feb-99,1,1,INE686A01026,1
ITI,ITI ,EQ,15-Sep-03,10,1,INE248A01017,10
IVC,IL&FS Investment Managers ,EQ,15-Sep-99,2,1,INE050B01023,2
IVP,IVP ,EQ,13-Sep-95,10,1,INE043C01018,10
IVRCLINFRA,IVRCL ,EQ,08-Mar-00,2,1,INE875A01025,2
IZMO,IZMO ,EQ,05-Feb-07,10,1,INE848A01014,10
J&KBANK,The Jammu & Kashmir Bank ,EQ,22-Jul-98,1,1,INE168A01041,1
JAGRAN,Jagran Prakashan ,EQ,22-Feb-06,2,1,INE199G01027,2
JAGSNPHARM,Jagsonpal Pharmaceuticals ,EQ,01-Mar-00,5,1,INE048B01027,5
JAIBALAJI,Jai Balaji Industries ,EQ,09-Dec-03,10,1,INE091G01018,10
JAICORPLTD,Jai Corp ,EQ,26-Nov-97,1,1,INE070D01027,1
JAIHINDPRO,Jaihind Projects ,EQ,29-Feb-12,10,1,INE343D01010,10
JAINSTUDIO,Jain Studios ,BE,14-Jun-00,10,1,INE486B01011,10
JAMNAAUTO,Jamna Auto Industries ,EQ,10-Dec-10,1,1,INE039C01032,1
JAYAGROGN,Jayant Agro Organics ,EQ,17-Apr-96,5,1,INE785A01026,5
JAYBARMARU,Jay Bharat Maruti ,EQ,03-Jan-96,5,1,INE571B01028,5
JAYNECOIND,Jayaswal Neco Industries ,EQ,10-May-95,10,1,INE854B01010,10
JAYSREETEA,Jayshree Tea & Industries ,EQ,15-Feb-95,5,1,INE364A01020,5
JBCHEPHARM,JB Chemicals & Pharmaceuticals ,EQ,29-Apr-03,2,1,INE572A01028,2
JBFIND,JBF Industries ,EQ,25-Feb-04,10,1,INE187A01017,10
JBMA,JBM Auto ,EQ,17-Dec-04,5,1,INE927D01028,5
JCHAC,Johnson Controls – Hitachi Air Conditioning India ,EQ,03-Jan-00,10,1,INE782A01015,10
JENSONICOL,Jenson & Nicholson (India) ,BE,06-Sep-00,2,1,INE819B01021,2
JETAIRWAYS,Jet Airways (India) ,EQ,14-Mar-05,10,1,INE802G01018,10
JHS,JHS Svendgaard Laboratories ,EQ,21-Oct-06,10,1,INE544H01014,10
JINDALPHOT,Jindal Photo ,EQ,07-Apr-05,10,1,INE796G01012,10
JINDALPOLY,Jindal Poly Films ,EQ,21-Jan-02,10,1,INE197D01010,10
JINDALSAW,Jindal Saw ,EQ,29-Apr-03,2,1,INE324A01024,2
JINDALSTEL,Jindal Steel & Power ,EQ,29-Dec-99,1,1,INE749A01030,1
JINDCOT,Jindal Cotex ,BZ,22-Sep-09,10,1,INE904J01016,10
JINDRILL,Jindal Drilling And Industries ,EQ,22-Dec-06,5,1,INE742C01031,5
JINDWORLD,Jindal Worldwide ,EQ,25-Nov-10,5,1,INE247D01021,5
JISLDVREQS,Jain Irrigation Systems ,EQ,30-Nov-11,2,1,IN9175A01010,2
JISLJALEQS,Jain Irrigation Systems ,EQ,13-Aug-01,2,1,INE175A01038,2
JITFINFRA,JITF Infralogistics ,BE,27-Feb-17,2,1,INE863T01013,2
JKCEMENT,JK Cement ,EQ,14-Mar-06,10,1,INE823G01014,10
JKIL,J.Kumar Infraprojects ,EQ,12-Feb-08,5,1,INE576I01022,5
JKLAKSHMI,JK Lakshmi Cement ,EQ,19-Jun-06,5,1,INE786A01032,5
JKPAPER,JK Paper ,EQ,16-Jun-05,10,1,INE789E01012,10
JKTYRE,JK Tyre & Industries ,EQ,19-Mar-07,2,1,INE573A01042,2
JMA,Jullundur Motor Agency (Delhi) ,EQ,16-Mar-15,10,1,INE412C01015,10
JMCPROJECT,JMC Projects (India)  ,EQ,26-Nov-07,10,1,INE890A01016,10
JMFINANCIL,JM Financial ,EQ,10-Oct-06,1,1,INE780C01023,1
JMTAUTOLTD,JMT Auto ,EQ,02-Apr-07,1,1,INE988E01036,1
JOCIL,Jocil ,EQ,08-Oct-08,10,1,INE839G01010,10
JPASSOCIAT,Jaiprakash Associates ,EQ,14-Jun-04,2,1,INE455F01025,2
JPINFRATEC,Jaypee Infratech ,EQ,21-May-10,10,1,INE099J01015,10
JPOLYINVST,Jindal Poly Investment and Finance Company ,EQ,11-Nov-13,10,1,INE147P01019,10
JPPOWER,Jaiprakash Power Ventures ,EQ,18-Apr-05,10,1,INE351F01018,10
JSL,Jindal Stainless ,EQ,17-Nov-03,2,1,INE220G01021,2
JSLHISAR,Jindal Stainless (Hisar) ,EQ,28-Jan-16,2,1,INE455T01018,2
JSWENERGY,JSW Energy ,EQ,04-Jan-10,10,1,INE121E01018,10
JSWHL,JSW Holdings ,EQ,21-Jun-05,10,1,INE824G01012,10
JSWSTEEL,JSW Steel ,EQ,23-Mar-05,1,1,INE019A01038,1
JUBILANT,Jubilant Life Sciences ,EQ,16-Jun-03,1,1,INE700A01033,1
JUBLFOOD,Jubilant Foodworks ,EQ,08-Feb-10,10,1,INE797F01012,10
JUBLINDS,Jubilant Industries ,EQ,14-Feb-11,10,1,INE645L01011,10
JUSTDIAL,Just Dial ,EQ,05-Jun-13,10,1,INE599M01018,10
JVLAGRO,JVL Agro Industries ,EQ,17-Jun-11,1,1,INE430G01026,1
JYOTHYLAB,Jyothy Laboratories ,EQ,19-Dec-07,1,1,INE668F01031,1
JYOTISTRUC,Jyoti Structures ,EQ,19-Jul-95,2,1,INE197A01024,2
KABRAEXTRU,Kabra Extrusion Technik ,EQ,06-Sep-95,5,1,INE900B01029,5
KAJARIACER,Kajaria Ceramics ,EQ,01-Jun-04,1,1,INE217B01036,1
KAKATCEM,Kakatiya Cement Sugar & Industries ,EQ,13-Dec-95,10,1,INE437B01014,10
KALPATPOWR,Kalpataru Power Transmission ,EQ,15-Dec-00,2,1,INE220B01022,2
KALYANI,Kalyani Commercials ,BE,13-Feb-17,10,1,INE610E01010,10
KALYANIFRG,Kalyani Forge ,BE,20-Dec-07,10,1,INE314G01014,10
KAMATHOTEL,Kamat Hotels (I) ,EQ,29-May-96,10,1,INE967C01018,10
KAMDHENU,Kamdhenu ,EQ,09-May-06,10,1,INE390H01012,10
KANANIIND,Kanani Industries ,EQ,14-Dec-11,1,1,INE879E01037,1
KANORICHEM,Kanoria Chemicals & Industries ,EQ,08-Feb-95,5,1,INE138C01024,5
KANSAINER,Kansai Nerolac Paints ,EQ,15-Sep-03,1,1,INE531A01024,1
KARMAENG,Karma Energy ,EQ,28-Jun-11,10,1,INE725L01011,10
KARURVYSYA,Karur Vysya Bank ,EQ,26-Jul-00,2,1,INE036D01028,2
KAUSHALYA,Kaushalya Infrastructure Development Corporation ,EQ,14-Dec-07,10,1,INE234I01010,10
KAVVERITEL,Kavveri Telecom Products ,EQ,29-Jan-08,10,1,INE641C01019,10
KAYA,Kaya ,EQ,14-Aug-15,10,1,INE587G01015,10
KCP,KCP ,EQ,09-Apr-97,1,1,INE805C01028,1
KCPSUGIND,KCP Sugar and Industries Corporation ,EQ,11-Jun-97,1,1,INE790B01024,1
KDDL,KDDL ,BE,23-Mar-16,10,1,INE291D01011,10
KEC,KEC International ,EQ,10-Mar-06,2,1,INE389H01022,2
KECL,Kirloskar Electric Company ,EQ,09-Mar-10,10,1,INE134B01017,10
KEI,KEI Industries ,EQ,23-Mar-06,2,1,INE878B01027,2
KELLTONTEC,Kellton Tech Solutions ,EQ,02-Mar-16,5,1,INE164B01022,5
KERNEX,Kernex Microsystems (India) ,BZ,20-Dec-05,10,1,INE202H01019,10
KESARENT,Kesar Enterprises ,EQ,02-Jan-07,10,1,INE133B01019,10
KESORAMIND,Kesoram Industries ,EQ,06-Sep-95,10,1,INE087A01019,10
KEYCORPSER,Keynote Corporate Services ,EQ,26-Jun-96,10,1,INE681C01015,10
KGL,Karuturi Global ,BE,03-May-07,1,1,INE299C01024,1
KHADIM,Khadim India ,EQ,14-Nov-17,10,1,INE834I01025,10
KHAITANLTD,Khaitan (India) ,BE,24-Jan-01,10,1,INE731C01018,10
KHANDSE,Khandwala Securities ,EQ,07-Feb-01,10,1,INE060B01014,10
KICL,Kalyani Investment Company ,EQ,14-Jan-11,10,1,INE029L01018,10
KILITCH,Kilitch Drugs (India) ,EQ,29-Sep-10,10,1,INE729D01010,10
KINGFA,Kingfa Science & Technology (India) ,BE,15-Nov-16,10,1,INE473D01015,10
KIOCL,KIOCL ,EQ,29-Nov-16,10,1,INE880L01014,10
KIRIINDUS,Kiri Industries ,EQ,22-Apr-08,10,1,INE415I01015,10
KIRLOSBROS,Kirloskar Brothers ,EQ,20-Apr-10,2,1,INE732A01036,2
KIRLOSENG,Kirloskar Oil Engines ,EQ,24-Dec-10,2,1,INE146L01010,2
KIRLOSIND,Kirloskar Industries ,EQ,24-Jun-10,10,1,INE250A01039,10
KITEX,Kitex Garments ,EQ,25-Sep-12,1,1,INE602G01020,1
KKCL,Kewal Kiran Clothing ,EQ,13-Apr-06,10,1,INE401H01017,10
KMSUGAR,K.M.Sugar Mills ,EQ,31-May-07,2,1,INE157H01023,2
KNRCON,KNR Constructions ,EQ,18-Feb-08,2,1,INE634I01029,2
KOHINOOR,Kohinoor Foods ,EQ,20-Oct-99,10,1,INE080B01012,10
KOKUYOCMLN,Kokuyo Camlin ,EQ,28-Jul-08,1,1,INE760A01029,1
KOLTEPATIL,Kolte - Patil Developers ,EQ,13-Dec-07,10,1,INE094I01018,10
KOPRAN,Kopran ,EQ,09-Jun-99,10,1,INE082A01010,10
KOTAKBANK,Kotak Mahindra Bank ,EQ,20-Dec-95,5,1,INE237A01028,5
KOTARISUG,Kothari Sugars And Chemicals ,EQ,13-Dec-04,10,1,INE419A01022,10
KOTHARIPET,Kothari Petrochemicals ,EQ,02-Nov-96,10,1,INE720A01015,10
KOTHARIPRO,Kothari Products ,EQ,03-Jun-98,10,1,INE823A01017,10
KPIT,KPIT Technologies ,EQ,24-Nov-99,2,1,INE836A01035,2
KPRMILL,K.P.R. Mill ,EQ,28-Aug-07,5,1,INE930H01023,5
KRBL,KRBL ,EQ,21-Jan-02,1,1,INE001B01026,1
KREBSBIO,Krebs Biochemicals and Industries ,BE,19-Apr-00,10,1,INE268B01013,10
KRIDHANINF,Kridhan Infra ,EQ,11-Dec-15,2,1,INE524L01026,2
KSBPUMPS,KSB Pumps ,EQ,08-Feb-95,10,1,INE999A01015,10
KSCL,Kaveri Seed Company ,EQ,04-Oct-07,2,1,INE455I01029,2
KSERASERA,KSS ,BE,05-Oct-06,1,1,INE216D01026,1
KSK,KSK Energy Ventures ,BE,14-Jul-08,10,1,INE143H01015,10
KSL,Kalyani Steels ,EQ,19-May-10,5,1,INE907A01026,5
KTIL,Kesar Terminals & Infrastructure ,EQ,22-Dec-10,5,1,INE096L01025,5
